post id, post url, title, category, tags,  reply id, userid, reply
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,66,George_San_Jose1,I’m guessing from what you say above you’ve already installed the timing belt correctly. A timing belt alignment just isn’t that difficult when you only have to deal with one crank pulley and one camshaft pulley. I think the problem may be that you are not checking the ignition timing correctly. And the reason is the timing light you are using. I presume you have a timing light with an ‘advance/retard’ knob on it  right? That’s why you ask above if the timing light should be set to 12 degrees. The problem is that the instructions to check the ignition timing probably assume you only have a basic timing light  one with no advance/retard knob. So it is always set to 0 degrees; i.e. it lights up at exactly the time the number one spark plug fires. With that type of timing light  which is the type most diy’ers have  with the engine idling you shine the timing light to align two marks the manufacturer provides  one on the crank pulley  and one that’s stationary  attached to the engine. When those marks align  the timing is automatically set at 12 degrees btdc. When you set your timing light to 12 degrees that won’t work  and I think that is what is confusing you.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,67,Morris_Castillo,I have a snap on timing gun it umm basically digital. I set it to 12 and line up the distributor to the red mark in the pully.What your saying I should leave the gun at 0 and line it up with the red mark ?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,68,Morris_Castillo,This is the thing I use.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,69,George_San_Jose1,Suggest to let someone here who has actually done ignition timing on your engine weigh in on this. I’m not familiar with that timing light  nor which marks mean what on your engine; but I do expect that timing light setting is where the confusion is happening. You might try what you did before  but this time setting the timing light at 0 degrees  see if Honda’s ignition timing check directions make more sense then.On my Corolla I just align the marks as shown in the manual using a 0 degree (no advance/retard function) timing light. I verify while doing that that I’m able to move the marks a little past or a little before the correct alignment by turning the distributor. Then I briefly bump the rpm and verify the timing advances from the idle setting.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,70,Whitey, [ I’m guessing from what you say above you’ve already installed the timing belt correctly. ] I’m not willing to assume that. The marks might be lined up at bottom dead center rather than top dead center. It could be an ignition issue or one of a dozen other issues.The OP thinks he is going to learn something from this experience  but this is a 20 year old car and he is trying to diagnose it based on assumptions from people who haven’t even seen the car.Unless the OP is willing to let this car sit in his driveway for the foreseeable future  he needs to employ a professional automotive diagnostician to figure out what is wrong with the car  because what is wrong with a 20 year old car might have no relation to the timing belt at all.This isn’t a learning experience  it’s an exercise in futility. There is no logic to this exercise. It’s all just a vast waste of time  because even with our help  the OP doesn’t have the skill set to figure out what is wrong and fix it. [ Suggest to let someone here who has actually done ignition timing on your engine weigh in on this. ] What if it’s not a timing issue? This car has automatically adjusting ignition timing  so if the timing is the issue  something is malfunctioning that can’t be solved with a timing light and a screwdriver. It could be something as simple as the replacement distributor being installed incorrectly  or even the spark plug wires being connected in the wrong order.The problem here is that the OP doesn’t have the right mindset. He is making assumptions about work he has already done  refusing to consider that his previous work might be the issue. Any one of the parts the OP has installed might be defective. Any one of the parts the OP installed might have been installed incorrectly. Something unrelated to the work the OP has done might be broken or malfunctioning  but as long as the OP is working based on what might be faulty assumptions  this car is going to sit.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,71,Morris_Castillo,What rotor are you talking about? The rotor in the distributor ?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,72,Whitey,I misspoke. I’ve corrected what I said from rotor to distributor.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,73,Morris_Castillo,But the distributor can’t be in installed incorrectly.It has two pins that have to be enter the back of camshaft
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,74,Morris_Castillo,Can a vaccum leak cause my ignition timing to be off ?Can it cause low idle too if it’s small because I think a decent size vaccum can cause check engine and idle to surge but only problem with my car is low idle and igniting timing being off
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,75,George_San_Jose1,A vacuum leak would normally result in the idle rpm being too high  rather than too low. What’s your intake manifold vacuum reading at idle? Should be 17 in hg or greater. Less than 17 indicates a possible vacuum leak.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,76,George_San_Jose1,Here’s some info I found about this engine  fyi OP.Ignition timing varies byengine rpmair flowcoolant tempfuel octaneTo check the timing there’s a setup involving the SCCS connector. Next  there’s two marks on the crank pulley  one red and one white. And a pointer attached to the engine timing belt cover. The white mark corresponds to tdc  the red to 12 dbtc (or 16 if you have that version of the engine). With your timing light knob set to zero degrees  (or with the type of timing light most of us diy’ers use without the advance/retard knob)  the pointer should line up with the red mark at idle rpm  warm engine. If you dialed in 12 degrees advance on your hi-tech timing light  then the pointer should line up with the white mark.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,77,Morris_Castillo,Thank you so I set my timing gun to 0 and line the red mark to the pointer?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,78,George_San_Jose1,Yes. That’s what the info I found says.When I’m doing that job  I paint more readily seen marks at the corresponding points using an office product called “white-out”. Makes it easier to see.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,79,Morris_Castillo,Thank you  i been trying to fix this problem for a while and it’s frustrating. My engine is D16Y7Thanks for your help and patience and everything guys. I wish I could take it to shop but I’m low on money. I could if I would on the spot but hopefully me and my mechanic dad can fix it.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,80,George_San_Jose1,The d16dy 5  7  and 8 are set at 12 degrees btdc. b16a2 is set at 16 degrees.
